favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
268555,Twitter for iPhone,b'\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x82\xe0\xa4\x86\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb2\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xa3 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\x96\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\x82\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x9f\xe0\xa5\x87\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaa\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\xaa\xe0\xa5\x89\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\x9f\xe0\xa4\xbf\xe0\xa4\xb5 \xe0\xa4\x86\xe0\xa4\x88 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xa4\xe0\xa4\xac\xe0\xa5\x80\xe0\xa4\xaf\xe0\xa4\xa4 \xe0\xa4\xa0\xe0\xa5\x80\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x81 \xe0\xa4\xa1\xe0\xa5\x89\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa5\x80\xe2\x80\xa6 https://t.co/D1Jhi6tG1t',,False,Sun Aug 02 11:13:52 +0000 2020,36885,b'1289882101915893764'
537,Twitter for Android,"b""In Spain, a doctor brought his guitar to the hospital, thinking he would sing to raise everyone's spirits.\n\nSomethi\xe2\x80\xa6 https://t.co/lrywDt4L0Y""",,False,Wed Apr 08 13:02:18 +0000 2020,114,b'1247872398143168514'
1629,Twitter Media Studio,b'Rep. Alexandria Ocasio-Cortez on whether or not enough has been done to help protect essential workers - those most\xe2\x80\xa6 https://t.co/v5SkZK6SwF',,False,Wed May 20 20:30:00 +0000 2020,345,b'1263205354453729280'
137,Twitter Web Client,"b'At the core of any outbreak response is a well-functioning health system.\nKerala, #India, known for its strong\xe2\x80\xa6 https://t.co/FlLB6mAcvn'",WHO,False,Wed Aug 08 15:58:39 +0000 2018,65,b'1027222566581231617'
230,Twitter for iPhone,b'Update Infografis percepatan penanganan COVID-19 di Indonesia per tanggal 14 Juni 2020 Pukul 12.00 WIB.\xe2\x80\xa6 https://t.co/xwnVNku9c5',,False,Sun Jun 14 09:03:15 +0000 2020,194,b'1272092225002852358'
86,Twitter for iPhone,b'\xd9\x85\xd8\xb3\xd8\xaa\xd8\xac\xd8\xaf\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xad\xd8\xa7\xd9\x84\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd9\x85\xd8\xb1\xd8\xaa\xd8\xa8\xd8\xb7\xd8\xa9 \xd8\xa8\xd9\x81\xd9\x8a\xd8\xb1\xd9\x88\xd8\xb3 #\xd9\x83\xd9\x88\xd8\xb1\xd9\x88\xd9\x86\xd8\xa7_\xd8\xa7\xd9\x84\xd9\x85\xd8\xb3\xd8\xaa\xd8\xac\xd8\xaf \xd9\x81\xd9\x8a \xd8\xaf\xd9\x88\xd9\x84\xd8\xa9 #\xd8\xa7\xd9\x84\xd8\xa5\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa \xd9\x84\xd9\x8a\xd9\x88\xd9\x85 \xd8\xa7\xd9\x84\xd8\xb3\xd8\xa8\xd8\xaa 18 \xd9\x8a\xd9\x88\xd9\x84\xd9\x8a\xd9\x88 2020:\n\n\xd8\xa5\xd8\xac\xd8\xb1\xd8\xa7\xd8\xa1 \xd8\xa3\xd9\x83\xd8\xab\xd8\xb1 \xd9\x85\xd9\x86 46 \xd8\xa3\xd9\x84\xd9\x81 \xd9\x81\xe2\x80\xa6 https://t.co/eQneQ7aToQ',,False,Sat Jul 18 10:17:30 +0000 2020,33,b'1284432098867195905'
13657,Twitter for iPhone,"b'No words.\n\nSeoul, South Korea today.\n\nProtesting their Justice Minister and President.\n\n https://t.co/seZPjIVhpY'",,False,Thu Oct 03 13:34:02 +0000 2019,5923,b'1179751464215949313'
46,Twitter Web App,b'\xd9\x85\xd8\xb3\xd8\xaa\xd8\xac\xd8\xaf\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd9\x88\xd8\xb6\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xb5\xd8\xad\xd9\x8a \xd9\x88\xd8\xa7\xd9\x84\xd8\xad\xd8\xa7\xd9\x84\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd9\x85\xd8\xb1\xd8\xaa\xd8\xa8\xd8\xb7\xd8\xa9 \xd8\xa8\xd9\x85\xd8\xb1\xd8\xb6 #\xd9\x83\xd9\x88\xd9\x81\xd9\x8a\xd8\xaf19 \xd9\x81\xd9\x8a \xd8\xaf\xd9\x88\xd9\x84\xd8\xa9 #\xd8\xa7\xd9\x84\xd8\xa5\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa\n 24\xd9\x8a\xd9\x88\xd9\x86\xd9\x8a\xd9\x88 2020\n The latest developments on Cor\xe2\x80\xa6 https://t.co/wgH9dR0hoP',,False,Wed Jun 24 19:21:38 +0000 2020,25,b'1275871726476369922'
28,Twitter for iPhone,b'\xd9\x86\xd8\xa7\xd8\xa6\xd8\xa8 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xa8\xd8\xb1\xd9\x84\xd9\x85\xd8\xa7\xd9\x86 \xd8\xa7\xd9\x84\xd8\xa8\xd8\xb1\xd8\xa7\xd8\xb2\xd9\x8a\xd9\x84\xd9\x8a \xd9\x84\xd9\x85 \xd9\x8a\xd9\x82\xd8\xaa\xd9\x86\xd8\xb9 \xd8\xa8\xd8\xa3\xd8\xb1\xd9\x82\xd8\xa7\xd9\x85 \xd8\xa7\xd9\x84\xd8\xad\xd9\x83\xd9\x88\xd9\x85\xd8\xa9\xd9\x84\xd9\x84\xd8\xa5\xd8\xb5\xd8\xa7\xd8\xa8\xd8\xa7\xd8\xaa \xd8\xa8\xd8\xa7\xd9\x84\xd9\x83\xd9\x88\xd8\xb1\xd9\x88\xd9\x86\xd8\xa7\xd9\x81\xd9\x82\xd8\xb1\xd8\xb1\xd8\xa5\xd9\x82\xd8\xaa\xd8\xad\xd8\xa7\xd9\x85 \xd8\xa3\xd8\xad\xd8\xaf\xd8\xa7\xd9\x84\xd9\x85\xd8\xb3\xd8\xaa\xd8\xb4\xd9\x81\xd9\x8a\xd8\xa7\xd8\xaa \xd8\xad\xd9\x8a\xd8\xab \xd9\x82\xd8\xa7\xd9\x84\xd8\xaa \xd8\xa7\xd9\x86\xd9\x87 \xd9\x8a\xd9\x88\xd8\xac\xd8\xaf5000\xd8\xa5\xe2\x80\xa6 https://t.co/iTAuEBXGRZ',,False,Sun Jun 14 17:46:35 +0000 2020,10,b'1272223927570321410'
3923,Twitter Web Client,"b"".@aoc tells me @nightline toinght that  essential workers 'keep the lights on in our society'  but historically hav\xe2\x80\xa6 https://t.co/1YvA7H8Yvt""",,False,Wed May 20 23:27:06 +0000 2020,689,b'1263249922243133442'
1,Twitter for Android,b'\xd8\xa7\xd9\x84\xd8\xa7\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x85\xd8\xb3  \xd8\xaa\xd8\xb9\xd9\x84\xd9\x86 \xd8\xa3\xd9\x86\xd9\x87\xd8\xa7 \xd8\xb3\xd9\x8a\xd8\xb7\xd8\xb1\xd8\xaa \xd8\xb9\xd9\x84\xd9\x89 \xd9\x88\xd8\xa8\xd8\xa7\xd8\xa1 \xd9\x83\xd9\x88\xd8\xb1\xd9\x88\xd9\x86\xd8\xa7 \xd9\x81\xd9\x8a \xd8\xac\xd9\x85\xd9\x8a\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xa7\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa https://t.co/1xeHOvn9bY',,False,Fri Jun 26 07:20:38 +0000 2020,0,b'1276415053764399106'
8466,Twitter for Android,"b""Aujourd hui, une haie d'honneur ou pas pour Sophie Wilmes (1\xc3\xa8re ministre Belge) \xc3\xa0 l'h\xc3\xb4pital St Pierre \xc3\xa0 #Bruxelles\xe2\x80\xa6 https://t.co/6zCJM1rVjO""",,False,Sat May 16 19:31:11 +0000 2020,4032,b'1261741001275846658'
1,Twitter for Android,b'\xd9\x85\xd8\xa7\xd9\x83\xd9\x88 \xd8\xaf\xd9\x88\xd9\x84\xd9\x87 \xd8\xa8\xd8\xa7\xd9\x84\xd8\xb9\xd8\xa7\xd9\x84\xd9\x85 \xd8\xb3\xd9\x8a\xd8\xb7\xd8\xb1\xd8\xaa \xd8\xaa\xd9\x85\xd8\xa7\xd9\x85\xd8\xa7 \xd8\xb9\xd9\x84\xd9\x8a \xd9\x88\xd8\xa8\xd8\xa7\xd8\xa1 \xd9\x83\xd9\x88\xd8\xb1\xd9\x88\xd9\x86\xd8\xa7 \xd8\xb1\xd8\xba\xd9\x85 \xd8\xa7\xd9\x84\xd8\xac\xd9\x87\xd8\xaf \xd8\xa7\xd9\x84\xd9\x85\xd8\xa8\xd8\xb0\xd9\x88\xd9\x84 \n \xd8\xa3\xd8\xa8\xd9\x88 \xd8\xb8\xd8\xa8\xd9\x8a \xd9\x84\xd9\x84\xd8\xa3\xd9\x86 \xd9\x85\xd8\xb9\xd8\xb2\xd9\x88\xd9\x84\xd9\x87 \xd8\xb9\xd9\x86 \xd8\xa8\xd8\xa7\xd9\x82\xd9\x8a \xd8\xa7\xd9\x84\xd8\xa5\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa \xd8\xaa\xd8\xb7\xd9\x84\xd8\xb9 \xd9\x85\xd9\x86\xd9\x87\xd8\xa7 \xd8\xb9\xd8\xa7\xe2\x80\xa6 https://t.co/hWqQf7QmoI',,False,Wed Jul 01 08:42:53 +0000 2020,0,b'1278247695296200704'
0,Twitter for Android,b'@TelanganaCMO This is gachibowli stadium how people r simply playing cricket take action on them https://t.co/SHvIRjb7hm',TelanganaCMO,False,Thu Jun 11 04:33:25 +0000 2020,0,b'1270937153917329408'
28,Buffer,b'Cuidado si recibes esta cadena de whatsapp:\n\xe2\x9d\x8c Italia NO ha descubierto la cura del #coronavirus\n\xe2\x9d\x8c La causa de la en\xe2\x80\xa6 https://t.co/dbOozSwlKC',,False,Thu May 07 12:19:00 +0000 2020,30,b'1258370749670346752'
870,Twitter for iPhone,"b'#COVID2019 HHS official tells @CBSNews \xe2\x80\x9cThere were about 16,600 ventilators in Strategic National Stockpile before\xe2\x80\xa6 https://t.co/hajAv5BXzI'",,False,Thu Mar 26 17:38:19 +0000 2020,343,b'1243230816370667522'
195,Twitter Web App,"b""It has been brought to our notice that someone has circulated a fake image and forged the doctor's signature.\xe2\x80\xa6 https://t.co/1j3Gtx4QpM""",,False,Thu Jun 11 16:20:00 +0000 2020,128,b'1271114974199336960'
0,Twitter for iPhone,"b'Today, we are holding funeral processions all over #Florida in memory of the lives lost due to #COVID19, and to\xe2\x80\xa6 https://t.co/Rwk6pwc1kt'",,False,Wed May 27 18:29:02 +0000 2020,1,b'1265711629632749572'
605,Twitter Web App,b'A recent paper claims that #SARSCoV2 split into L and S strains with L leading to more severe #COVID19. This is mos\xe2\x80\xa6 https://t.co/CJe4esmM4L',,False,Wed Mar 04 14:58:07 +0000 2020,296,b'1235217967727681536'
1830,Twitter for iPhone,b'@DrEricBall \xf0\x9f\x92\xaf my friend \xf0\x9f\x98\xb7\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\n\nAnd that\xe2\x80\x99s with nail polish on as well!! https://t.co/RA99bFCsOV',DrEricBall,False,Wed Jun 24 15:37:06 +0000 2020,151,b'1275815218317230081'
930,Periscope,b'Daily media briefing on #2019nCoV with @DrTedros https://t.co/rIOrFuLckE',,False,Tue Feb 11 15:03:22 +0000 2020,667,b'1227246758196998145'
2,Twitter for iPhone,b'E foi visto na Beth Cuscuz em Teresina \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/3ESBqfQIBp',,False,Thu Jun 11 20:04:20 +0000 2020,0,b'1271171430747705344'
448,Twitter for Android,"b'Les images du prochain maillot de l\'OL, sp\xc3\xa9cial ""70eme anniversaire"".\n(@Footy_Headlines) https://t.co/uAhclKfONf'",,False,Sun May 24 18:31:21 +0000 2020,64,b'1264625048511447051'
7,Twitter for iPhone,"b'Unclear what would happen anyway, but can now forget about UW athletic events. Dane County plan has max 250 person\xe2\x80\xa6 https://t.co/NSOZsIaZgP'",Bellmanequation,False,Tue May 19 12:34:27 +0000 2020,3,b'1262723291195858945'
2611,Twitter Web Client,"b""Prayagraj Mela Authority, Govt of Uttar Pradesh makes Guinness World Record for the 'largest parade of buses' today\xe2\x80\xa6 https://t.co/6uD8sUwNUj""",,False,Thu Feb 28 12:18:00 +0000 2019,679,b'1101094162865242113'
1801,Twitter for Android,b'\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\xaa \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 @msisodia \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87  \xe0\xa4\xaa\xe0\xa4\x9f\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x97\xe0\xa4\x82\xe0\xa4\x9c \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb8\xe0\xa4\xad\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 #\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xa1\xe0\xa4\xb0 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x9c\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x81 \xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe\xe2\x80\xa6 https://t.co/fUyBdArhtK',,False,Fri Mar 20 12:37:44 +0000 2020,1345,b'1240980846930284545'
8,Twitter for iPhone,b'Did an interview with @UWBadgers @UWMadison Deputy Athletic Director Chris McIntosh.  I\xe2\x80\x99ll tweet out some highlight\xe2\x80\xa6 https://t.co/e132YaliIB',,False,Tue May 26 13:55:57 +0000 2020,4,b'1265280514673594373'
36,Twitter Web App,b'No se si a Uds. les pasa los mismo (hilo1/2)\n\nGoogle est\xc3\xa1 instalando secretamente una aplicaci\xc3\xb3n de Covid-19 en los\xe2\x80\xa6 https://t.co/XfCQHfSik2',,False,Mon Jun 01 06:51:46 +0000 2020,37,b'1267348093609050112'
17696,Twitter Web App,"b""These people have been lying about my record since the day I became a candidate.\n\nIt hasn't stopped, and it won't s\xe2\x80\xa6 https://t.co/y74bQyl3Lg""",,False,Mon May 25 19:35:39 +0000 2020,4211,b'1265003614994644992'
129,Twitter Web App,"b'Over 90,000 confirmed #COVID19 cases on the African continent - with more than 35,000 recoveries &amp; 2,885 deaths. Vi\xe2\x80\xa6 https://t.co/FbKxc8mt3w'",,False,Wed May 20 09:08:20 +0000 2020,91,b'1263033806132568065'
252,Twitter for Android,b'El @PDHgt @JordanRodas recomienda a Direcci\xc3\xb3n \xc3\x81rea de #Salud #Guatemala Sur evaluar la posibilidad de poner en cuar\xe2\x80\xa6 https://t.co/iy796fuz8f',,False,Mon May 18 13:44:30 +0000 2020,144,b'1262378530509389824'
222,Twitter Web App,b'Los creadores del #CovidFriday subestimaron siempre la pandemia. \nAhora est\xc3\xa1n subestimando la adquisici\xc3\xb3n de la vac\xe2\x80\xa6 https://t.co/HKLFhzJcYS',,False,Wed Aug 12 04:21:02 +0000 2020,179,b'1293402087007674368'
41,Twitter for Android,b'Breaking News: Dawood Ibrahim dies of Covid-19 as per social media! https://t.co/eGVK1vKNpe',,False,Sat Jun 06 07:10:07 +0000 2020,31,b'1269164650056183808'
1047,Twitter for iPhone,b'Parab\xc3\xa9ns para mim. Algu\xc3\xa9m quer bolo? #ParabensProfHaddad https://t.co/LRo8hNPoI2',,False,Fri Jan 25 10:05:17 +0000 2019,102,b'1088739576687091712'
413,Twitter Web App,b'@WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: Can gargling mouthwash protect you from infection with\xe2\x80\xa6 https://t.co/UIvuM6yHki',WHO,False,Sun Feb 02 15:34:58 +0000 2020,277,b'1223993219022753793'
6,Twitter for iPhone,b'More with @UWBadgers @UWMadison Deputy Athletic Director Chris McIntosh on fall @NCAAFootball @bigten season and th\xe2\x80\xa6 https://t.co/SswG5QaNmG',,False,Wed May 27 01:28:55 +0000 2020,0,b'1265454905810182144'
64796,Twitter Media Studio,b'Usei uma frase totalmente infeliz. E a palavra desculpa foi feita pra gente usar com muita humildade. Se algum dos\xe2\x80\xa6 https://t.co/MFTVj65qEM',,False,Wed May 20 18:20:39 +0000 2020,8947,b'1263172805044117504'
26,Twitter for Android,"b""@KiritSomaiya @BJP4Maharashtra You didn't understood the gravity of your mistake? You are posting backdated video &amp;\xe2\x80\xa6 https://t.co/J9o440JP2v""",KiritSomaiya,False,Sun May 24 22:30:25 +0000 2020,7,b'1264685212031729664'
274,Twitter for iPhone,b'\xf0\x9f\x9a\xa8#URGENTE\xf0\x9f\x9a\xa8 \n\nBROTE MASIVO en maquila ubicada en Prados de Villa Hermosa.\n\nAlcalde dice a Radio Sonora que de 900 em\xe2\x80\xa6 https://t.co/kxeTTGdnmn',,False,Mon May 18 14:30:00 +0000 2020,211,b'1262389981202563073'
449,Twitter Media Studio - LiveCut,"b'\xf0\x9f\x94\xb5@TeoGarciaEgea solicita que las Cortes Generales est\xc3\xa9n abiertas durante los meses de julio y agosto \xf0\x9f\x91\x89 ""Hay mucho q\xe2\x80\xa6 https://t.co/heik9mPO9R'",,False,Mon May 18 11:50:13 +0000 2020,254,b'1262349771953537025'
297,Twitter Web App,"b'\xe2\x9c\x94\xef\xb8\x8f Al\xc3\xa9m de homenagem e toque de sil\xc3\xaancio durante o sepultamento, militares de todo o Estado, que n\xc3\xa3o estavam no ate\xe2\x80\xa6 https://t.co/F6SmcbodNJ'",,False,Mon May 25 00:06:34 +0000 2020,54,b'1264709406329114627'
779,Twitter for Android,"b'Quando voc\xc3\xaa canta o ""Parab\xc3\xa9ns pra Voc\xc3\xaa"" sozinho porque todos seus amigos est\xc3\xa3o presos. https://t.co/zdeFYdKJRD'",,False,Wed Jul 31 20:23:36 +0000 2019,125,b'1156661710247403523'
99,Twitter Web App,b'Early in epidemic there were Qs whether people w/out symptoms could spread the disease. It is critically important\xe2\x80\xa6 https://t.co/EQA5Hw8fpT',DiseaseEcology,False,Mon Jun 08 21:47:29 +0000 2020,27,b'1270110222074298368'
2890,Twitter for iPhone,b'#Pamathon D\xc3\xadmelo @JQuiles #elalfa  el #DYArmy activo https://t.co/xABPtc1A4w https://t.co/VrGVtaeE3j',,False,Sat Jun 06 21:01:07 +0000 2020,254,b'1269373780364754944'
63,Twitter for Android,b'\xd9\x87\xd8\xb0\xd8\xa7 \xd9\x85\xd8\xa7 \xd8\xad\xd8\xaf\xd8\xab \xd9\x8a\xd9\x88\xd9\x85 \xd8\xa3\xd9\x85\xd8\xb3 \xd8\xb9\xd9\x86\xd8\xaf\xd9\x85\xd8\xa7 \xd8\xa3\xd8\xb9\xd9\x84\xd9\x86 \xd9\x85\xd8\xad\xd9\x84 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xb4\xd9\x88\xd9\x82\xd9\x8a\xd8\xa9 \xd8\xb9\xd9\x86 \xd8\xaa\xd8\xae\xd9\x81\xd8\xb6\xd9\x8a\xd8\xa7\xd8\xaa \xd9\x84\xd9\x85\xd9\x86\xd8\xaa\xd8\xac\xd8\xa7\xd8\xaa \xd8\xa8\xd9\x80 5 \xd8\xb1\xd9\x8a\xd8\xa7\xd9\x84\xd8\x8c \xd9\x85\xd9\x85\xd8\xa7 \xd8\xa7\xd8\xb3\xd8\xaa\xd8\xaf\xd8\xb9\xd9\x89 \xd8\xaa\xd9\x88\xd8\xa7\xd8\xac\xd8\xaf \xd9\x81\xd8\xb1\xd9\x82 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xaf\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xa3\xd9\x85\xd9\x86\xd9\x8a\xd8\xa9. https://t.co/X9yYIkm4PQ',,False,Tue Dec 03 08:14:05 +0000 2019,50,b'1201776606706118656'
0,Twitter Web App,"b""YesWeHack s'engage \xc3\xa0 payer l'ensemble des primes pour chaque vuln\xc3\xa9rabilit\xc3\xa9 d\xc3\xa9couverte. Le montant pourra monter jus\xe2\x80\xa6 https://t.co/AN1dm21Uw5""",emile_marzolf,False,Tue May 26 06:41:55 +0000 2020,2,b'1265171286965268482'
604,Twitter for iPhone,b'Oigan \xc2\xbfa alguien le ha llegado esto? \xc2\xbfEsto es legal o es spam? @MinSaludCol https://t.co/QS9v3T2XyC',,False,Tue Jun 30 20:20:40 +0000 2020,35,b'1278060910083559424'
1416,Twitter for Android,b'https://t.co/m1JCA5rWmW',,False,Fri Jul 03 14:39:43 +0000 2020,431,b'1279062270073425920'
19,Twitter for Android,b'https://t.co/XcGEEUda6g',,False,Thu Jun 04 10:46:10 +0000 2020,15,b'1268494247944228864'
27,Twitter Web App,"b'""In Uganda, we have contributed more than $15 million, or UGX 56 billion, to the COVID-19 response....we are in thi\xe2\x80\xa6 https://t.co/6awzIUq9fL'",,False,Tue May 26 07:13:34 +0000 2020,12,b'1265179251185266688'
165,Twitter for Android,b'.@ramkadam \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\xb5\xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\x93 \xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xad\xe0\xa5\x82\xe0\xa4\xae\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xbe! \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa3\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x86\xe0\xa4\xa7\xe0\xa5\x80 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x95\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa5\x80\xe0\xa4\x82\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xa8 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xa4\xe0\xa4\xb0\xe2\x80\xa6 https://t.co/58gBaMckNB',,False,Wed May 27 12:30:50 +0000 2020,49,b'1265621485516963840'
292,Twitter Media Studio - LiveCut,"b'#Breaking | Watch: Patient films \xe2\x80\x98horror\xe2\x80\x99 in a Maharashtra hospital. Dead bodies, without even being wrapped up are\xe2\x80\xa6 https://t.co/WBh98DEeHi'",,False,Wed May 27 04:59:53 +0000 2020,220,b'1265507998761463811'
14,Twitter for iPhone,b'Necesitamos del amor y la solidaridad de los pacientes recuperados de COVID19 para desarrollar los nuevos tratamien\xe2\x80\xa6 https://t.co/ebUcVH8xz1',,False,Wed May 20 14:10:21 +0000 2020,21,b'1263109814449778688'
754,Twitter for iPhone,b'Hola amoreeeeeees\nSi ten\xc3\xa9is cualquier duda sobre los tests para #COVID\xe3\x83\xbc19 \xc2\xbfVALE? no olvid\xc3\xa9is consultar con vuestra\xe2\x80\xa6 https://t.co/mX0MPpu5tP',,False,Wed May 06 06:39:59 +0000 2020,233,b'1257923043411873792'
8,Twitter for Android,b'STARLING UPDATE PART2\n\nI am happy to release the initial findings over a series of tweets.\n\nPlease bear in mind tha\xe2\x80\xa6 https://t.co/EMaV5f3xWu',,False,Thu Jan 16 09:48:39 +0000 2020,2,b'1217745472607137792'
2860,Twitter for iPhone,b'Compartilho o resultado positivo do meu exame de Covid-19. J\xc3\xa1 estou em isolamento e seguirei trabalhando de casa. M\xe2\x80\xa6 https://t.co/jj2YpcH6ZC',,False,Wed Aug 12 16:57:27 +0000 2020,116,b'1293592445893128200'
84,Twitter Web App,"b'Test de la marcha de seis minutos y mascarilla . No os volv\xc3\xa1is locos, aumenta la sensaci\xc3\xb3n de ahogo, PERO NO PROVOC\xe2\x80\xa6 https://t.co/14Qt8UHSUn'",,False,Thu May 21 22:06:04 +0000 2020,36,b'1263591918098739201'
